ind,lon,lat,type,five_types,image_id_1
61051,-105.3747223,73.69740871,1,1,20220618T193911_20220618T193914_T13XDB
61052,-50.30825972,64.28315014,31,3,20230806T150809_20230806T150909_T22WES
61053,-159.487434,59.1120597,34,4,20190708T215539_20190708T215537_T04VDL
61054,-94.77773968,62.41701385,2,1,20230730T174911_20230730T175418_T15VUK
61055,-110.9079805,70.19483168,22,2,20230718T193909_20230718T193908_T12WWC
61056,-148.1760856,68.50438452,31,3,20210712T215531_20210712T215532_T05WPS
61057,-106.8228963,66.68954049,5,1,20230621T185921_20230621T190517_T13WDP
61058,-116.392474,75.2714703,1,1,20220617T200901_20220617T201251_T11XND
61059,116.8509831,73.01353392,33,4,20230807T043709_20230807T043705_T50XMG
61060,-70.07389662,78.39586943,31,3,20220802T175919_20220802T175915_T19XDH
61061,-65.03505945,59.68909674,31,3,20200813T154819_20200813T154814_T20VLM
61062,92.23369458,74.02722304,31,3,20230726T062631_20230726T062632_T46XDH
61063,125.1956274,71.88736533,23,2,20230808T040549_20230808T040559_T51WWV
61064,-87.80435975,67.07787658,2,1,20220722T173911_20220722T173914_T16WDV
61065,-19.26959672,76.89091425,31,3,20230807T143749_20230807T143751_T27XWF
61066,57.08309025,68.05420636,23,2,20230714T081609_20230714T081717_T40WEA
61067,69.27221565,72.37244784,22,2,20230802T075611_20230802T075613_T42XWF
61068,-118.4766661,68.04303282,23,2,20220704T195911_20220704T195909_T11WMR
61069,-91.31353343,63.47876762,2,1,20220617T173909_20220617T173932_T15VWL
61070,91.90011097,74.76626147,32,3,20230726T062631_20230726T062632_T46XDH
61071,-95.15273553,64.04394013,33,4,20220708T175921_20220708T180402_T14WPS
61072,-106.4827889,68.67197998,2,1,20220616T185931_20220616T185927_T13WDS
61073,-122.9786444,68.37712526,5,1,20230625T201851_20230625T201851_T10WDA
61074,45.16370178,67.60045016,43,5,20210809T083559_20210809T083843_T38WMA
61075,77.28907616,71.81737206,33,4,20230807T070631_20230807T070625_T43WEV
61076,-120.4241274,72.9055647,22,2,20220718T202849_20220718T202849_T10XEG
61077,-111.9077926,72.84688376,1,1,20220801T200859_20220801T201157_T11XPA
61078,-95.45129068,65.29046957,2,1,20230720T174911_20230720T175524_T14WPT
61079,-160.8016931,65.69691061,23,2,20220618T221539_20220618T221535_T03WXP
61080,-111.859544,78.4591704,1,1,20220801T210031_20220801T210050_T12XVN
61081,-103.8914309,67.41625675,2,1,20220617T182931_20220617T182946_T13WEQ
61082,71.54861992,70.06621707,43,5,20230805T071619_20230805T071622_T42WWC
61083,85.88844915,70.08174921,34,4,20230813T063629_20230813T063748_T45WVT
61084,-70.07563125,59.66782446,33,4,20200806T155829_20200806T160601_T19VDG
61085,-30.84584209,81.74913041,1,1,20230705T174909_20230705T174911_T25XEL
61086,-76.43015698,60.46723485,23,2,20230709T163841_20230709T164435_T18VVN
61087,-159.0230519,66.62620584,24,2,20190709T221541_20190709T221536_T04WDU
61088,-71.36277213,64.00017214,2,1,20220621T162911_20220621T163228_T18WXS
61089,104.6372561,75.40478005,31,3,20230808T054639_20230808T054641_T48XVJ
61090,178.1085191,67.51362626,3,1,20230812T235619_20230812T235619_T60WWV
61091,70.70511113,69.80977172,23,2,20230805T071619_20230805T071622_T42WWC
61092,-26.45528928,81.59474253,32,3,20230707T164849_20230707T164907_T26XNR
61093,-95.10344204,60.97848532,33,4,20200801T173911_20200801T174636_T15VUH
61094,102.8605034,74.11045554,23,2,20230807T052651_20230807T052649_T48XVH
61095,-112.3957026,70.09615477,31,3,20230713T193911_20230713T194201_T11WPT
61096,68.68208772,67.69439021,33,4,20230803T072621_20230803T072620_T42WVA
61097,-162.4852863,63.558864,43,5,20210803T223541_20210803T223535_T04VCR
61098,-88.15006634,68.42168334,22,2,20220705T174921_20220705T174921_T15WXS
61099,-76.79479456,59.56626258,43,5,20230618T161829_20230618T162118_T18VUM
61100,179.3351252,62.61469144,31,3,20200617T233701_20200617T233655_T01VCK
61101,16.32024027,78.65215625,31,3,20230705T124709_20230705T124718_T33XWH
61102,-95.55596224,63.57193584,5,1,20200718T175921_20200718T180015_T14VPR
61103,101.108123,73.41783471,23,2,20230729T054639_20230729T054641_T47XNB
61104,-100.6156529,66.10165642,23,2,20220617T182931_20220617T182946_T14WMU
61105,62.69897633,69.53900524,23,2,20230802T075611_20230802T075613_T41WMT
61106,111.9456273,76.03259395,1,1,20230807T052651_20230807T052649_T49XEE
61107,135.7049674,70.78664062,24,2,20220721T030531_20220721T030532_T53WNU
61108,-98.27623085,62.30396227,34,4,20200802T175919_20200802T180341_T14VNQ
61109,-78.77826628,56.28918124,33,4,20210810T162839_20210810T163721_T17VPC
61110,-65.50062791,67.54059902,1,1,20230717T155911_20230717T155906_T19WFR
61111,-105.4010008,64.70218245,5,1,20230727T182929_20230727T182923_T13WDM
61112,-73.94590192,60.3704865,23,2,20200805T162839_20200805T163611_T18VWM
61113,116.3304474,72.24871091,23,2,20220806T041559_20220806T041654_T49XFA
61114,-104.2742514,64.58852887,5,1,20230727T182929_20230727T182923_T13WEM
61115,-145.2595329,69.75775487,24,2,20220803T214541_20220803T214540_T06WWC
61116,-158.8801438,69.67685738,33,4,20220710T225539_20220710T225536_T04WEC
61117,109.2026855,72.95760108,24,2,20230806T050659_20230806T050656_T49XDA
61118,-160.6400963,60.79262088,43,5,20190706T220541_20190706T220600_T04VDN
61119,133.0908476,70.82250869,24,2,20230809T033539_20230809T033540_T53WMU
61120,87.01257724,72.85272394,23,2,20230802T061641_20230802T061646_T44XPF
61121,-161.8244562,60.14034752,43,5,20220810T222539_20220810T222536_T03VXG
61122,-101.5162684,66.82391886,33,4,20220617T182931_20220617T182946_T13WFQ
61123,-95.09790845,66.14517918,2,1,20220616T180919_20220616T181222_T14WPU
61124,-162.8071236,62.85128631,33,4,20190707T222539_20190707T222541_T03VXK
61125,-111.861134,70.683611,31,3,20220618T193911_20220618T193914_T11WPU
61126,-110.7990284,75.0657693,21,2,20220801T200859_20220801T201157_T12XVJ
61127,-85.57367187,64.0256966,32,3,20220618T170849_20220618T171540_T16WES
61128,-51.62278711,67.35670228,32,3,20210801T150911_20210801T150914_T22WDV
61129,-160.199735,61.78641657,43,5,20210802T221529_20210802T221532_T04VDP
61130,-86.76734708,74.80480364,1,1,20230728T184921_20230728T184922_T16XDJ
61131,-107.3297837,70.89081906,31,3,20220619T190931_20220619T190925_T13WDU
61132,109.3269326,74.79270171,31,3,20230808T054639_20230808T054641_T49XDD
61133,-71.02854766,60.5188529,2,1,20220811T155921_20220811T155915_T19VCH
61134,76.85190145,68.48480999,34,4,20230803T063629_20230803T063628_T43WER
61135,125.9500214,72.7939315,42,5,20230810T035541_20230810T035540_T51XWA
61136,158.7199082,69.14447859,43,5,20230812T011701_20230812T011657_T57WVS
61137,54.44644992,71.04451297,21,2,20220801T082609_20220801T082838_T39WXU
61138,-149.6695202,70.36782548,42,5,20230805T222539_20230805T222535_T05WPU
61139,-161.8315413,62.21341062,24,2,20190707T222539_20190707T222541_T03VXK
61140,-98.45502768,72.43825683,1,1,20230718T184921_20230718T184921_T14XNF
61141,-71.55815389,66.20504038,1,1,20220621T162911_20220621T163228_T18WXU
61142,-109.9217705,67.6080916,33,4,20230801T191919_20230801T191913_T12WWA
61143,-85.88298254,79.46291633,1,1,20230714T195859_20230714T195859_T16XEP
61144,-89.79660796,64.45488763,2,1,20210722T173909_20210722T174343_T15WXM
61146,-14.44833398,81.19661272,1,1,20200616T171901_20200616T171902_T28XDR
61147,126.5723172,71.21522643,31,3,20230810T035541_20230810T035540_T51WXV
61148,-156.5888738,70.16392738,23,2,20190625T223541_20190625T223536_T04WEC
61149,-69.387692,62.95197266,31,3,20220715T160911_20220715T160914_T19VDK
61150,-87.08576156,74.56404526,1,1,20230728T184921_20230728T184922_T16XDH
61151,123.829941,73.59653871,22,2,20230810T035541_20230810T035540_T51XWB
61152,-115.2387045,75.36491773,1,1,20220617T200901_20220617T201251_T11XND
61153,103.7303823,74.83784923,22,2,20230808T054639_20230808T054641_T48XVJ
61154,89.48630385,74.91016441,23,2,20230705T065631_20230705T065625_T45XWD
61155,-94.26837053,73.87635791,1,1,20230728T184921_20230728T184922_T15XVC
61156,-83.2357374,67.17244497,2,1,20220724T172909_20220724T173031_T16WFV
61157,-161.2907689,67.88212186,24,2,20220710T225539_20220710T225536_T04WDA
61158,84.02666179,71.7753401,34,4,20230801T064631_20230801T064629_T44WPE
61159,-95.01932229,63.66015525,34,4,20200718T175921_20200718T180015_T14VPR
61160,-65.15565183,63.23712472,1,1,20220622T155921_20220622T160005_T19VFL
61161,-97.36330611,65.67879551,2,1,20200723T175919_20200723T180326_T14WNT
61162,137.5754028,75.95417724,22,2,20200719T040551_20200719T040548_T53XNE
61163,-92.87499383,69.44968591,2,1,20220724T181931_20220724T181926_T15WWT
61164,60.64353877,68.14795195,33,4,20210810T080609_20210810T080607_T41WMR
61165,-70.57309662,81.28510049,1,1,20220716T185931_20220716T185929_T18XWR
61166,-118.3007558,68.09029012,33,4,20220704T195911_20220704T195909_T11WMR
61167,107.8679026,75.30438637,32,3,20230808T054639_20230808T054641_T49XDD
61168,177.2929454,65.63402928,24,2,20220811T000619_20220811T000614_T60WWT
61169,-156.4197353,68.24261853,31,3,20220803T223539_20220803T223536_T04WFA
61170,109.2315233,76.67343504,41,5,20230807T061639_20230807T061635_T48XWL
61171,-91.21887524,75.58761435,1,1,20230728T184921_20230728T184922_T15XWD
61172,-70.18301064,62.9843377,2,1,20220715T160911_20220715T160914_T19VDK
61173,53.62184929,72.32603336,3,1,20200725T083559_20200725T083754_T39XWA
61174,-76.38079571,70.42653821,1,1,20230728T170851_20230728T171017_T17WPU
61175,171.6099827,66.85301555,3,1,20220809T001621_20220809T001621_T59WNQ
61176,-24.20008338,72.09099559,3,1,20210730T133729_20210730T133724_T26XNF
61177,-164.6409742,62.33123568,33,4,20190707T222539_20190707T222541_T03VWK
61178,-98.87886282,63.18638586,5,1,20230803T181919_20230803T181956_T14VNR
61179,-69.8721327,62.98910674,2,1,20220715T160911_20220715T160914_T19VDK
61180,176.545841,68.83344475,31,3,20230623T002609_20230623T002609_T60WVB
61181,-175.4487387,66.25685975,31,3,20220801T233659_20220801T233653_T01WEP
61182,-105.6027877,66.70198066,23,2,20230621T185921_20230621T190517_T13WDP
61183,-166.215236,65.97071012,33,4,20220802T230539_20220802T230535_T03WVP
61184,-175.1292077,65.45200016,24,2,20190707T231601_20190707T231557_T01WEN
61185,-20.08527104,75.74351077,31,3,20230628T143749_20230628T143751_T27XWE
61186,-85.30624335,64.06215687,2,1,20220618T170849_20220618T171540_T16WES
61187,-115.0870361,66.76385187,23,2,20230625T192909_20230625T192950_T11WNQ
61188,-92.88615247,73.69162427,1,1,20220805T185931_20220805T185927_T15XWB
61189,-90.60905976,65.27367843,31,3,20200724T172859_20200724T173118_T15WXN
61190,-27.75173817,68.71000257,1,1,20210703T134729_20210703T134727_T26WMB
61191,-108.5841334,71.34984784,22,2,20220618T193911_20220618T193914_T12WWE
61192,-100.0511165,75.4295381,21,2,20230717T191911_20230717T191913_T14XMJ
61193,62.57256388,67.67991791,33,4,20220719T072631_20220719T072627_T41WMR
61194,143.7668514,75.23093829,22,2,20220721T030531_20220721T030532_T55XDD
61195,-51.49401453,65.75463195,33,4,20230806T150809_20230806T150909_T22WDT
61196,-155.7545773,68.61094538,24,2,20200719T223541_20200719T223537_T04WFB
61197,140.3252327,71.76566551,23,2,20230809T024531_20230809T024530_T54WVE
61198,-68.44662264,67.48047121,1,1,20220716T162839_20220716T162838_T19WEQ
61199,-69.43938173,76.7829793,1,1,20220804T174921_20220804T174918_T19XDF
61200,171.5322054,67.19159107,3,1,20220809T001621_20220809T001621_T59WNQ
61201,-77.70132002,63.28668417,2,1,20220619T163839_20220619T163842_T18VUR
61202,-99.33048172,66.70914647,23,2,20220617T182931_20220617T182946_T14WMV
61203,-83.7232204,70.15946842,1,1,20220806T173909_20220806T173907_T16WFC
61204,-95.34988889,73.74107641,31,3,20220808T190931_20220808T190957_T15XVB
61205,-82.11766975,70.49504912,2,1,20230720T174911_20230720T174909_T17WMU
61206,-172.5602481,65.86003957,24,2,20220618T230541_20220618T230542_T02WMU
61207,-98.31662408,63.59110498,34,4,20230803T181919_20230803T181956_T14VNR
61208,-84.47393003,67.34601307,32,3,20220722T173911_20220722T173914_T16WEV
61209,-83.54525414,68.51494414,2,1,20220619T172911_20220619T172910_T16WFB
61210,54.6856009,67.86426236,23,2,20230811T082611_20230811T082605_T39WXR
61211,-67.42978773,66.6896261,2,1,20220723T161839_20220723T162051_T19WEP
61212,179.0003093,62.94548253,34,4,20200617T233701_20200617T233655_T60VXQ
61213,-87.11125125,71.35928755,1,1,20230728T175919_20230728T175916_T16WDE
61214,-127.4576061,70.08499586,24,2,20210724T205021_20210724T205024_T09WWT
61215,-160.4989026,59.6906239,34,4,20190706T220541_20190706T220600_T04VDM
61216,77.29018557,69.82592901,23,2,20230804T065631_20230804T065625_T43WET
61217,-100.8939597,76.11877978,22,2,20230716T194911_20230716T194905_T14XMK
61218,143.6428026,72.24041603,42,5,20220726T030529_20220726T030526_T54XWF
61219,-71.68186198,67.53740123,22,2,20220622T164849_20220622T165013_T18WXV
61220,-170.5447759,65.95542725,24,2,20220618T230541_20220618T230542_T02WNU
61221,-82.93232242,76.59381162,1,1,20220716T185931_20220716T190153_T17XMF
61222,-70.35759058,65.52191775,32,3,20190701T160911_20190701T161051_T19WDN
61223,-91.78024166,63.12142123,23,2,20220617T173909_20220617T173932_T15VWL
61224,-18.55237992,74.69122825,1,1,20210730T133729_20210730T133724_T27XWD
61225,101.5686331,75.11459089,22,2,20230808T054639_20230808T054641_T47XND
61226,-164.1158557,61.98907152,34,4,20190707T222539_20190707T222541_T03VWJ
61227,-92.21231302,73.63657463,1,1,20220805T185931_20220805T185927_T15XWB
61228,-123.751617,68.98539772,22,2,20230625T201851_20230625T201851_T10WDB
61229,105.7705731,76.20151274,3,1,20230807T061639_20230807T061635_T48XWK
61230,86.77026835,70.43074583,33,4,20230802T061641_20230802T061646_T45WVU
61231,-92.5904577,76.43772304,1,1,20230718T193909_20230718T193908_T15XWE
61232,145.6527381,71.65499517,24,2,20220721T021539_20220721T021536_T54WXE
61233,-109.4311071,67.44410535,5,1,20200801T191921_20200801T191916_T12WWV
61234,50.36873496,67.91069257,23,2,20230715T083601_20230715T083741_T39WVR
61235,-90.25853526,63.86426355,2,1,20220617T173909_20220617T173932_T16VCR
61236,-98.29149849,78.69410011,1,1,20230726T203849_20230726T203844_T14XNN
61237,178.9425433,64.94842753,24,2,20190711T234629_20190711T234631_T60WWT
61238,169.4462116,67.26479224,33,4,20230708T002611_20230708T002610_T58WFV
61239,87.50442672,75.0870365,22,2,20230705T065631_20230705T065625_T45XWD
61240,-86.79683729,67.81176,22,2,20220622T173921_20220622T174038_T16WEA
61241,169.1695373,66.87005894,33,4,20230708T002611_20230708T002610_T58WFV
61242,-83.13442295,77.41100572,21,2,20220716T185931_20220716T190153_T17XMF
61243,-18.82704973,66.1405304,31,3,20220805T131259_20220805T131302_T27WWP
61244,-26.68061848,71.98011273,3,1,20210806T141951_20210806T141954_T26WNE
61245,-97.35713096,72.5862118,21,2,20230718T184921_20230718T184921_T14XNF
61246,70.76932762,71.07422653,23,2,20220719T072631_20220719T072627_T42WWD
61247,-64.94179593,58.71813806,31,3,20200805T153911_20200805T154513_T20VLL
61248,68.93452939,67.35958618,23,2,20230803T072621_20230803T072620_T42WVV
61249,-71.23243158,60.78131362,23,2,20230630T160901_20230630T160904_T18VXN
61250,-96.64600488,62.38105167,34,4,20230730T174911_20230730T175418_T15VUK
61251,-72.88617007,69.413565,2,1,20190630T163901_20190630T163902_T18WWC
61252,-29.05714437,70.19985667,1,1,20210701T140021_20210701T140016_T25WFT
61253,158.3171129,70.53110135,42,5,20210803T013659_20210803T013654_T57WVU
61254,88.33356489,74.17799006,23,2,20230805T062631_20230805T062632_T45XWC
61255,-107.3015349,65.81064646,5,1,20230630T183929_20230630T183923_T12WXU
61256,-21.65491075,76.90876664,31,3,20230706T144801_20230706T144755_T27XVF
61257,-97.15673134,65.63450145,32,3,20200723T175919_20200723T180326_T14WNT
61258,68.86360095,71.21067019,23,2,20230801T073619_20230801T073618_T42WVE
61259,-96.38559251,67.29160004,22,2,20220723T175919_20220723T175916_T14WPV
61260,-150.2792509,68.69011601,24,2,20210712T215531_20210712T215532_T05WPS
61261,-149.5295117,68.73833289,23,2,20210712T215531_20210712T215532_T05WPS
61262,118.7065659,72.38706003,23,2,20230728T043709_20230728T043706_T50XNF
61263,-112.1162183,72.30093636,21,2,20220709T195859_20220709T195900_T12XVF
61264,-94.66073726,60.56912555,33,4,20190721T174911_20190721T175654_T15VVH
61265,-116.7569792,67.03427933,23,2,20230625T192909_20230625T192950_T11WNQ
61266,69.17795641,72.24450514,22,2,20230802T075611_20230802T075613_T42XWF
61267,-91.00447846,75.08081497,1,1,20230728T184921_20230728T184922_T15XWD
61268,-153.0834454,70.23472575,42,5,20220804T220539_20220804T220534_T05WMU
61269,-160.9237073,59.13973973,34,4,20190709T221541_20190709T221536_T04VCL
61270,-95.24579375,62.48984132,2,1,20230730T174911_20230730T175418_T15VUK
61271,167.9786296,69.29096327,23,2,20220715T010701_20220715T010701_T58WFB
61272,-81.31517317,71.39580051,1,1,20230727T173911_20230727T173908_T16WFE
61273,61.9221357,67.30540025,33,4,20220801T073621_20220801T073622_T41WMQ
61274,76.34958087,79.62062859,1,1,20190704T084609_20190704T084607_T43XEJ
61275,-108.5548722,72.26575452,1,1,20230718T193909_20230718T193908_T12XWF
61276,56.20436248,75.06694973,31,3,20220719T090611_20220719T090606_T40XDJ
61277,155.1391911,70.15682969,33,4,20220729T013659_20220729T013658_T56WNC
61278,-93.64033898,62.10537588,2,1,20220727T173909_20220727T173908_T15VVJ
61279,58.47053282,67.35861261,43,5,20230812T075611_20230812T075613_T40WEV
61280,61.38562976,68.84824265,34,4,20220801T073621_20220801T073622_T40WFB
61281,-108.7362524,69.33787174,22,2,20220617T191919_20220617T191914_T12WWC
61282,-69.94816163,70.04375329,1,1,20220715T165849_20220715T165850_T19WDT
61283,86.82016988,70.94335593,23,2,20230802T061641_20230802T061646_T45WVU
61284,84.4597735,70.34202208,33,4,20230802T061641_20230802T061646_T45WVU
61285,69.03573759,68.15053095,43,5,20230803T072621_20230803T072620_T42WWA
61286,-70.31322234,63.46824105,2,1,20200812T161829_20200812T161832_T19VDL
61287,-76.90727173,61.76618367,23,2,20200805T162839_20200805T163611_T18VUP
61288,159.7257989,69.78132303,23,2,20210703T011701_20210703T011655_T57WWT
61289,-72.76448847,64.10254456,2,1,20220621T162911_20220621T163228_T18WWS
61290,-120.5430902,72.07096687,31,3,20220718T202849_20220718T202849_T10XEF
61291,-91.16300273,64.08062772,2,1,20220617T173909_20220617T173932_T15WWM
61292,164.7814042,68.84465177,33,4,20230813T004651_20230813T004647_T58WDB
61293,-157.8310763,69.31979523,33,4,20190625T223541_20190625T223536_T04WEC
61294,81.9019005,69.39610689,33,4,20230805T062631_20230805T062632_T44WNC
61295,-98.73908368,67.72242507,2,1,20220617T182931_20220617T182946_T14WNA
61296,-109.944983,78.43294238,21,2,20200615T201849_20200615T201851_T12XWN
61297,-86.79666446,67.97695175,2,1,20220622T173921_20220622T174038_T16WEA
61298,-106.5183733,71.63921467,31,3,20220619T190931_20220619T190925_T13WDV
61299,173.7700086,69.75704295,24,2,20200720T001611_20200720T001614_T59WNT
61300,101.4649563,72.32987425,23,2,20200804T051659_20200804T051653_T47XNA
61301,67.6583558,70.24214677,23,2,20220715T074621_20220715T074924_T41WPT
61302,-32.43767946,68.65037648,3,1,20210627T141951_20210627T141952_T25WES
61303,-26.83723811,81.5261042,1,1,20230707T164849_20230707T164907_T26XNR
61304,-136.839992,68.28243867,24,2,20230624T205021_20230624T205024_T07WFR
61305,-86.98381706,65.89447504,2,1,20220722T173911_20220722T173914_T16WDU
61306,71.19392393,71.47919727,31,3,20230806T073621_20230806T073618_T42WWE
